URL,Book,Text,hdr1,hdr2,tildeinfo,note,lines,metadata,data,region,stoich,sinistr,subregion,date,other_info_0,other_info_1,other_info_2
/text/170554?location=1&patt=&bookid=140&bookid=140&location=1,IGBulg V,5394,Regions,IGBulg V 5394,,,5,"1



5","Ἀπολλώνιος Ροιμη-
ταλκου εὐξάμενος
καὶ ἐπιτυχὼν Ἀπόλ-
λωνι Αυλαρχην<ῳ>
εὐχαριστήριον.","Marcianopolis (Devnya), area of?",,,SEG 25.741,,,,
/text/170555?location=1&patt=&bookid=140&bookid=140&location=1,IGBulg V,5394bis,Regions,IGBulg V 5394bis,,,2,"below relief.1
","ἀγαθῇ τύχῃ. Αυλουζενις Μουκαπο-
ρεος ἀνέθηκεν εὐχαριστήριον Αυλαρκηνῳ.","Danube & Haemus Rivers, betw.",,,2nd/3rd c. AD,2nd/3rd c. AD,SEG 37.652,cf. SEG 45.884,
/text/170556?location=1&patt=&bookid=140&bookid=140&location=1,IGBulg V,5397,Regions,IGBulg V 5397,,,7,"1



5

","ἀγαθῇ τύ[χῃ].
ἔδοξε τῷ κοιν̣[ῷ φυλῆς]
Ἀρτεμεισιάδος [τιμῆσαι]
Γάιον Οὐηράνιον [— — προ]-
εδρίᾳ καὶ εἰκόν̣[ι φυλαρχή]-
σαντα καὶ κο̣[σμίως — — —]-
κήσαντα. εὐ[τυχῶς].",Philippopolis (Plovdiv),,,,,,,
/text/170557?location=1&patt=&bookid=140&offset=239&count=6&bookid=140&location=1,IGBulg V,5407,Regions,IGBulg V 5407,,,10,"1



5




10","ἀγαθῆι τύχηι.
Κ(οΐντον) #⁵⁶ Σικίν(νιον) #⁵⁶ Κλᾶρον
ἡγεμονεύσαντα
τῆς Θρᾳκῶν ἐπαρ-
χείας #⁵⁶ τὸν μέγαν
ὑπατικὸν #⁵⁶ Πό(πλιος) #⁵⁶ Ἁδρι-
άν(ιος) #⁵⁶ Σαλλούστι[ος]
ἀρχιερεὺς δι’ ὅπλω̣[ν]
[τὸν ἑαυ]τ̣οῦ εὐεργέ̣[την]
[— — — — — — — — —]",Philippopolis (Plovdiv),,,ca. 204 AD,ca. 204 AD,"SEG 31.677,A",,
/text/170558?location=1&patt=&bookid=140&offset=239&count=6&bookid=140&location=1,IGBulg V,5408,Regions,IGBulg V 5408,,,6,"1



5
","ἀγαθῆι                         τύχηι.
τὸν θεοφιλέστατον Αὐτοκράτορα καὶ τῆς οἰκουμένης ἁπάσης
δεσπότην ∙ Μᾶρ(κον) ∙ Αὐρ(ήλιον) ∙ Σεουῆρον 〚Ἀ̣[λ]έ̣[ξ]α̣ν̣δ̣ρ̣ο̣ν̣〛 Σεβαστὸν ἡ
λαμπροτάτη Θρᾳκῶν μητρόπολις Φιλιππόπολις νεοκόρος {²⁶νεωκόρος}²⁶
πρωταρχοῦντος καὶ ἐπιμελουμένου ∙ Τ(ίτου) ∙ Φλ(αβίου) ∙ Πρεισκιανοῦ
θρᾳκάρχου καὶ ἀρχιερέως δι’ ὅπλων.",Philippopolis (Plovdiv),,,222-235 AD,222-235 AD,"SEG 31.677,B",,
/text/170559?location=1&patt=&bookid=140&offset=239&count=6&bookid=140&location=1,IGBulg V,5409,Regions,IGBulg V 5409,,,14,"1



5




10



","ἀγαθῆ∙ι∙ τύχη∙ι∙.
τὸν διασημότατον
Μαρκιανόν, προτήκτο-
ρα τοῦ ἀνεικήτου δεσπό-
του ἡμῶν Γαλλιηνοῦ Σεβ(αστοῦ) #⁵⁶
τριβοῦνον πραιτωριανῶν
καὶ δοῦκα καὶ στρατηλάτην
ἡ λαμπροτάτη Θρᾳκῶν
μητρόπολις Φιλιππόπο-
λις καὶ ἑαυτῆς εὐεργέτην
καὶ σωτῆρα ἀνέστησεν.
εὐτυχῶς.
πρωταρχοῦντος Πύρρου ἀπὸ
[ἀ]ρχιερωσύνης καὶ λογιστοῦ.",Philippopolis (Plovdiv),,,267/268 AD,267/268 AD,,,
/text/170560?location=1&patt=&bookid=140&offset=239&count=6&bookid=140&location=1,IGBulg V,5410,Regions,IGBulg V 5410,,,8,"1



5


","[ἡ] β̣ου̣λ̣ὴ̣ κ̣[αὶ ὁ δῆμος]
Λ(ούκιον) ∙ Κάσσιον ∙ Λ(ουκίου) ∙ υ(ἱὸν) ∙ Κυρ(είνα) ∙ Σεου̣ῆ̣ρ̣ον̣
ἔπαρχον σπείρης ∙ δ Θρᾳ-
κ<ῶ>ν, ἐπίτροπον ∙ τοῦ Σε-
βαστοῦ ∙ Μακεδονίας
καὶ Θρᾴκης ∙ ἔπαρχον
[στ]όλου ∙ τοῦ ἐν Ῥαου̣-
[ή]ν̣νῃ ∙ ἀρετῆς χάριν.",Philippopolis (Plovdiv),,,202-244 AD,202-244 AD,SEG 35.829,,
/text/170561?location=1&patt=&bookid=140&offset=239&count=6&bookid=140&location=1,IGBulg V,5411,Regions,IGBulg V 5411,,,4,"
1

","[— — — — — — — — — — —]
[— —]Ι̣ιν vac. ἐτείμησεν
ταμιεύοντος Γαιανοῦ Γαί(ου)
τοῦ αὐτοῦ καὶ ἐπιμελουμέν̣(ου).",Philippopolis (Plovdiv),,,,,,,
/text/170562?location=1&patt=&bookid=140&offset=239&count=6&bookid=140&location=1,IGBulg V,5412,Regions,IGBulg V 5412,,,17,"kerkis a.row 1.1

row 2.2

row 3.3

kerkis b.row 3.4

row 4.5

row 5.6

row 6.7

row 7.8

kerkis c.row 7.9","[φυλῆς — — — — — —]ς.

[φυλῆς Κεν]δρεισηΐδος.

[φυλῆς Ἀρ]τεμισιάδος.

φυ[λῆς] Ἡρακληΐδος.

[φυλῆς] Φιλιππηΐδος.

[φυλῆς] Ῥοδοπηΐδος.

[φυλῆς] Ὀρφεΐδ[ο]ς.

φυλ(ῆς) vacat Εὐμολπηΐδος.

(φυλῆς) Διονυσιάδος.",Philippopolis (Plovdiv),,,2nd c. BC,2nd c. BC,SEG 34.712,,
/text/170563?location=1&patt=&bookid=140&offset=245&count=6&bookid=140&location=1,IGBulg V,5433,Regions,IGBulg V 5433,,,5,"left face.1
front face.1


","ἀγαθῇ τύχῃ.
vacat ἐγγδικοῦντ̣[ος Γ(αίου) Ἀλφίου Ποσειδωνίου]
Ἄκτιος Μαξίμου το[ὺς κλυντῆρας κατεσκεύασεν ἐκ τῶν ἰ]-
δίων φυλῇ Ἀρτεμεισιά[δι ἀντὶ τῆς πολιτείας, ἐπιμελη]-
τεύοντος Φλαβίου Ε[ὐδαίμονος τοῦ καὶ Φλαβιανοῦ].",Philippopolis (Plovdiv),,,ca. 163/164 AD,ca. 163/164 AD,,,
/text/170564?location=1&patt=&bookid=140&offset=245&count=6&bookid=140&location=1,IGBulg V,5434,Regions,IGBulg V 5434,,,11,"1



5




10
","ἀγαθῆι  τύχηι.
οἴκωι τῶν Σεβαστῶν καὶ
ἱερᾷ συνκλήτωι καὶ δήμῳ
τῷ Ῥωμαίων βουλῇ τε καὶ
δήμῳ Φιλιπποπολειτῶν
θεᾷ Δήμητρι καὶ Κόρῃ καὶ
τοῖς συνήθεσι τῆς ὁμονοίας
τὸν βωμὸν ∙ Τιβ(έριος) ∙ Κλ(αύδιος) ∙ Κλαυδια-
[νὸς] Κ̣υ̣ιντ̣ιλλι̣α̣νὸ̣<ς> καὶ Τιβ(έριος)
Κ̣<λ>(αύδιος) Οὐάριος Κυιντιλλιανὸς ὁ υἱὸς
αὐτοῦ ἐκ τῶν ἰδίων ἀνέθηκαν.",Philippopolis (Plovdiv),,,late 2nd/early 3rd c. AD,late 2nd/early 3rd c. AD,SEG 47.1089,AnnÉp (1999) 1391,
/text/170565?location=1&patt=&bookid=140&offset=245&count=6&bookid=140&location=1,IGBulg V,5435,Regions,IGBulg V 5435,,,3,"1

","[ἀγαθῇ] τύχ̣[ῃ].
[κυρίῳ Ἀπό]λλων[ι Κενδρεισῳ]
[— — — — —]νίου εὐ[χήν] {²⁷εὐ[χαριστήριον]}²⁷.",Philippopolis (Plovdiv),,,2nd/3rd c. AD,2nd/3rd c. AD,SEG 47.1090,,
/text/170566?location=1&patt=&bookid=140&offset=245&count=6&bookid=140&location=1,IGBulg V,5436,Regions,IGBulg V 5436,,,1,below relief.1,Αυλουτραλις Σιγου δῶρον.,Philippopolis (Plovdiv)?,,,Rom. Imp. period,Rom. Imp. period,SEG 47.1091,,
/text/170567?location=1&patt=&bookid=140&offset=245&count=6&bookid=140&location=1,IGBulg V,5437,Regions,IGBulg V 5437,,,4,"
1

","[— — — — — — — — — —]
[— — Ἀρτε]μισία Δ̣[— —] {²⁷[φυλῇ Ἀρτε]μισιάδ̣[ι]; [φυλῆς Ἀρτε]μισιάδ̣[ος]}²⁷
[Ἀγαθο]ῦ Δαίμον[ος — —]
[— — — — — — — — — —]",Philippopolis (Plovdiv),,,Rom. Imp. period,Rom. Imp. period,SEG 47.1092,,
/text/170568?location=1&patt=&bookid=140&offset=245&count=6&bookid=140&location=1,IGBulg V,5438,Regions,IGBulg V 5438,,,3,"below relief.1

","Μουκας Ἀλεξάνδρου ὑπὲρ
[τ]ῶν ἰδίων καὶ ἑαυτοῦ ἀνέ-
θηκεν.",Philippopolis (Plovdiv),,,,,,,
/text/170569?location=1&patt=&bookid=140&bookid=140&location=1,IGBulg V,5438bis,Regions,IGBulg V 5438bis,,,1,below relief.1,Δ․․․Ο̣․․․Υ․․․Ρ(?),Philippopolis (Plovdiv),,,,,,,
/text/170570?location=1&patt=&bookid=140&offset=252&count=2&bookid=140&location=1,IGBulg V,5439,Regions,IGBulg V 5439,,,6,"1



5
","ἀγαθῆι τύχηι.
Ἐπιγένης Μουκι-
ανοῦ Φιλιπποπο-
[λίτης γ]ερουσιαστὴς
[— — —]․Ο̣ΥϹΥΩ̣[— —]
[— — — — — — — — —]",Philippopolis (Plovdiv),,,Rom. Imp. period,Rom. Imp. period,SEG 47.1093,,
/text/170571?location=1&patt=&bookid=140&offset=252&count=2&bookid=140&location=1,IGBulg V,5440,Regions,IGBulg V 5440,,,3,"above relief.1
below relief.2
","θεῷ Ἥρωι ἐπηκόῳ
Οὔλπιος Βειθυνικὸς
εὐχαριστήριον.",Philippopolis (Plovdiv),,,,,,,
/text/170572?location=1&patt=&bookid=140&offset=254&count=8&bookid=140&location=1,IGBulg V,5462,Regions,IGBulg V 5462,,,4,"1


","Αἴλ(ιος) Πολέμων β(ενε)φ(ικιάριος) Βειθυτραλει Τασηους καὶ
Κουητῃ Δυδηους προγόνοις γλυκυτάτοις
τὸ̣ ἡρώνιον μνείας χάριν κατεσκεύασα.
D(is) ❦ M(anibus).",Philippopolis (Plovdiv),,,2nd c. AD,2nd c. AD,SEG 47.1098,AnnÉp (1999) 1392,
/text/170573?location=1&patt=&bookid=140&offset=254&count=8&bookid=140&location=1,IGBulg V,5463,Regions,IGBulg V 5463,,,4,"1


","Αὐρ(ηλίαν) #⁵⁶ Τατίαν Λογγεῖναν Λογγείνου νέαν
ἡρωΐδα #⁵⁶ Αὐρ(ήλιος) #⁵⁶ Ἀσκληπιόδοτος #⁵⁶ Αἰλ(ίου) #⁵⁶
Ἰουλιανοῦ βουλευτὴς καὶ γερουσιαστὴς
ὁ ἀνὴρ μνείας χάριν #⁵⁶ ζῇ {²⁷ζή(σασαν)}²⁷ #⁵⁶ ἔτ(η) #⁵⁶ ιηʹ.",Philippopolis (Plovdiv),,,,,,,
/text/170574?location=1&patt=&bookid=140&offset=254&count=8&bookid=140&location=1,IGBulg V,5464,Regions,IGBulg V 5464,,,17,"row I.wreath 1.1


wreath 2.1



row II.wreath 3.5

wreath 4.5

wreath 5.5
below wreaths.7


10
","ἡ βουλὴ
καὶ ὁ δῆ-
μος.
Νεικα-
εῖς
ὀλυμπι-
ασταί.
Νεικομ-
ηδεῖς.
ῥοπο-
πῶλαι.
βυρσεῖς.
Φίλιππος Φιλίππου
τῷ υἱῶι καὶ Παπιας
Φιλίππου τῷ ἀδελ-
φῶι Φιλίππωι ζήσαντι
ἔτη ∙ λ ∙ μνήμης χάριν.",Philippopolis (Plovdiv),,,,,,,
/text/170575?location=1&patt=&bookid=140&offset=254&count=8&bookid=140&location=1,IGBulg V,5465,Regions,IGBulg V 5465,,,4,"above relief.1

below relief.3
","Σεκοῦνδα
Φέροπι τῷ
ἰδίῳ ἀνδρὶ μνί-
ας ∙ χάριν.",Philippopolis (Plovdiv),,,SEG 24.930,,,,
/text/170576?location=1&patt=&bookid=140&offset=254&count=8&bookid=140&location=1,IGBulg V,5466,Regions,IGBulg V 5466,,,1,above relief.1,Τ(ίτον) ∙ Φλ(αούιον) Κοτυν ∙ νέον ∙ ἥρωα.,Philippopolis (Plovdiv),,,,,,,
/text/170577?location=1&patt=&bookid=140&offset=254&count=8&bookid=140&location=1,IGBulg V,5467,Regions,IGBulg V 5467,,,3,"below relief.1

","Κλ(αύδιοι) ∙ Γάιος καὶ Κοδρᾶτος
Κλ(αύδιον) ∙ Αυλουκενθον τὸν
πατέρα.",Thrace,,,Philippopolis (Plovdiv),Rom. Imp. period,SEG 47.1099,AnnÉp (1999) 1393,
/text/170578?location=1&patt=&bookid=140&offset=254&count=8&bookid=140&location=1,IGBulg V,5468,Regions,IGBulg V 5468,,,15,"1



5




10




15","Πό(πλιον) Οὐίρδιον [— — —]-
ανὸν νέον [— — — —]
[․․․]κ̣ὸν τὸν ῥ[ήτορα(?)]
[φυ]λὴ Εὐμολπ[ηῒς]
τὸν ἥρωα. /
ἕστηκα ἐν μ[— — —]
πατρὸς παῖς ω[υ]-
φεδεν με. /
ζωὸν ἐόντα π[ά]-
τρη στῆσεν ἐ[ν τῷ(?)]
μεσάτῳ /
ἐκδικοῦντος Αὐρ(ηλίου) [Πωλ]-
λίωνος τοῦ καὶ Γεωρ̣[γοῦ],
ἐπιμελουμένου Αὐρ(ηλίου)
Χρήστου Γλαύκου.",Philippopolis (Plovdiv),,,Rom. Imp. period,Rom. Imp. period,SEG 47.1088,AnnÉp (1999) 1394,
/text/170579?location=1&patt=&bookid=140&offset=254&count=8&bookid=140&location=1,IGBulg V,5469,Regions,IGBulg V 5469,,,15,"
1



5




10



","[— — — — — — — — — — — — — — — — —]
[— — — — — —]ε̣νγ̣ραφ̣[— — — — — — — —]
[— — — — — — —]δοξη[— — — — — — — —]
[— — — — — —]ωσει επ̣[— — — — — — — —]
[— — βουλευ]τήριον(?) εξ[— — — — — — —]
[— — — — —]ριθεντι εἰ β[— — — — — — —]
[— — — — —]νος ἔλθηι ὁμ[— — — — — — —]
[— — — —]ασινα ἐὰν ἔλθη[ι — — — — — —]
[— — — —]ωι ἢ τῶι ἀντιστ̣[ρατήγῳ — — —]
[— — — ὑπ]η̣ρετῶν καὶ ο[— — — — — — —]
[— — — — —]τ̣άτους ἐχο[— — — — — — —]
[— — — — —]ται εἰ ἐκ τῶ̣[ν — — — — — —]
[— — — — — —]ν ἐκ οὗ [— — — — — — —]
[— — — — — —]ζελα[— — — — — — — — —]
[— — — — — — — — — — — — — — — — —]",Philippopolis (Plovdiv),,,,,,,
/text/170580?location=1&patt=&bookid=140&bookid=140&location=1,IGBulg V,5472,Regions,IGBulg V 5472,,,9,"1



5



","Διὶ Ὑψίσ<τ>ῳ
Γ(άιος) Μαίλιος Ἀγαθό-
πους ὑπὲρ τῆς
τῶν πατρώνων
Γ(αίου) Μαιλίου Ἀκύλου κα<ὶ>
Φλαουίας Τιουτης
καὶ τῶν τέκνων αὐ-
τῶν σωτηρίας καὶ ἑ-
αυτοῦ χαριστήριν.",Philippopolis (Plovdiv),,,Dinkata,,SEG 3.538,,
/text/170581?location=1&patt=&bookid=140&bookid=140&location=1,IGBulg V,5475,Regions,IGBulg V 5475,,,19,"1



5




10




15



","Αυλ̣ο̣[υ]τρα̣λις Ἑρ̣ι̣μη̣ρ̣ε(?)-
ος ζῶν τὴν στήλην
καὶ τὸ χωματικὸν
αὑτῷ καὶ τῇ γυναικὶ Επτη-
συκῳ Μουσ̣․․․ς κατεσκεύ-
ασεν ἐκ τῶν ἰδίων vacat
οἵτινες ειονγων πολ-
[λ]ὰ ἐπόρισαν καὶ κατραυ
παντ․ς στήλ̣η̣ν βσ․․․τα
τα βούλομαι πα․․․․ν
․ο̣υ․․․εονονοις τοῖς
․ν․ω̣(?)οτ(?) καὶ συ̣νγ̣ρα̣․․σ(?)ικα
․․τω τῷ ῥοδισμῷ ἀρσενι̣-
κὸν κρ̣ιὸ{ι}ν {²⁶κριὸν}²⁶ ου․τποη̣․μον
οσαμ․․ ἡ βουλὴ οηπαλ․ριν
ληω․ ὅπλων(?) ρκ․․․․․․
χω․․․ηνπαλκριν․ν․ν τοῦ
χωματικοῦ ἀν[έ]σ̣τησ̣α̣.
vacat",Philippopolis (Plovdiv),,,"Pazardzhik, or area of",Rom. Imp. period,SEG 47.1100,AnnÉp (1999) 1395,
/text/170582?location=1&patt=&bookid=140&bookid=140&location=1,IGBulg V,5477,Regions,IGBulg V 5477,,,2,"1
","[— — — — — — — —] ἡ̣ σύμβιος αὐτοῦ
[— — — — — —]τη ἐποίησεν. vacat",Philippopolis (Plovdiv),,,Kostandovo,,,,
/text/170583?location=1&patt=&bookid=140&offset=265&count=3&bookid=140&location=1,IGBulg V,5506,Regions,IGBulg V 5506,,,5,"1



5","ἀγαθῇ̣ [τύχῃ].
[κ]υρίῳ Κ[— — — — — —]
[Ἀ]πολλώ̣[νιος — — — —]
[․]ι̣ππ[— — — — — — —]
[— — — — — — — — — —]",Philippopolis (Plovdiv),,,Burdapa (Ognyanovo),Rom. Imp. period,SEG 47.1095,,
/text/170584?location=1&patt=&bookid=140&offset=265&count=3&bookid=140&location=1,IGBulg V,5507,Regions,IGBulg V 5507,,,8,"1



5


","ἀγαθῆι   τύχηι.
Αὐτοκράτορα ∙ Λ(ούκιον) ∙ Σεπτίμιον
Σεουῆρον Περτίνακα ∙ Σεβ(αστόν) ∙ Εὐ-
τυχῆ, Εὐσεβῆ, Ἀραβικόν, Ἀδιαβη-
[ν]ι̣κ̣ό̣ν, Παρθικὸν μέγιστον, τὸν τῆ[ς]
[οἰκουμέν]η̣ς̣ δ̣ε̣σπό̣την, ἡγεμονε̣-
[ύοντος τῆς Θρᾳκῶν ἐπαρχείας]
[— — — — — — — — — — — — — —]",Philippopolis (Plovdiv),,,Hadzhievo,198-210 AD,198-210 AD,,
/text/170585?location=1&patt=&bookid=140&offset=265&count=3&bookid=140&location=1,IGBulg V,5508,Regions,IGBulg V 5508,,,6,"
1



5","[— — — — — — — — — — — — — — — — —]
[— — — — — — — — —]εν[— — — — — — —]
[— — — — — — —] τ̣οῦ κα̣[ὶ — — — — — —]
[— — — — — — —]ου ∙ βʹ ∙ τῶν [— — — —]
[— — — —] v οἰκιστῶ[ν — — — — — — —]
[— — — — — — — — — — — — — — — — —]",Philippopolis (Plovdiv),,,Hadzhievo,,,,
/text/170586?location=1&patt=&bookid=140&bookid=140&location=1,IGBulg V,5515,Regions,IGBulg V 5515,,,9,"1



5



","ἀ[γα]θ̣ῇ̣ [τ]ύ̣χ[ῃ].
τὸν̣ μ̣έ̣[γιστον Αὐτοκράτορα]
Καί[σαρα] Μ(άρκον) [Ἀ]ν̣τ[ώνι]ο[ν] Γο̣[ρδιανὸν]
καὶ τὴν Αὐγούσ[τ]ην Σ[αβεινιανὴν Τρ]-
αγκυ[λ]λ[εῖ]ν[αν], ἡγ[εμο]νε[ύ]ο[ν]τ[ος]
τῆς [Θ]ρᾳ[κ]ῶν ἐπαρχίας Τ(ίτου) Πομπον[ί]ου
Μαγιανοῦ πρεσβ(ευτοῦ) Σεβ(αστοῦ) [ἀ]ντ[ι]-
στρατήγου, ἡ [λ]αμπρωτ[ά]τ[η]
μητρόπολις Φιλιππό[πολι]ς.",Philippopolis (Plovdiv),,,Skutare,241-244 AD,241-244 AD,SEG 28.586,
/text/170587?location=1&patt=&bookid=140&bookid=140&location=1,IGBulg V,5518,Regions,IGBulg V 5518,,,2,"above relief.1
below relief.2","κυρίῳ Ἥρωι
Ἑρμοδώρα εὐχήν.",Philippopolis (Plovdiv),,,Yagodovo,,,,
/text/170588?location=1&patt=&bookid=140&bookid=140&location=1,IGBulg V,5525,Regions,IGBulg V 5525,,,3,"below relief.1

right margin.3","[— Μ]ουκει{α}ανὸς {²⁶Μουκειανὸς}²⁶ ἀν<έ>θ̣[ηκ]|α
[κυρίῳ] Ἥρωνει ὑπ[ὲρ]
ἁτοῦ {²⁷[ἑ]|ατοῦ}²⁷ εὐχαριστήρι[ον].",Philippopolis (Plovdiv),,,Dolni Voden,Rom. Imp. period,SEG 47.1096,,
/text/170589?location=1&patt=&bookid=140&bookid=140&location=1,IGBulg V,5527,Regions,IGBulg V 5527,,,1,below relief.1,ΟΥΡ[— —]ΝϹΕ[— —],Philippopolis (Plovdiv),,,(Gorni or Dolni?) Voden,Rom. Imp. period,SEG 47.1097,,
/text/170590?location=1&patt=&bookid=140&bookid=140&location=1,IGBulg V,5534,Regions,IGBulg V 5534,,,15,"1



5




10




15","κατὰ
θείαν
ἀπόφα-
σιν τε-
θέντες
ὑπὸ Κ(οΐντου) ∙ Ἀ-
τρίου Κλο-
νίου πρε-
σβ(ευτοῦ) ∙ Σεββ(αστῶν) {²⁶Σεβαστῶν}²⁶
ἀντιστρ(ατήγου) ∙
διὰ Μουκί-
ου Οὐήρου
ὅροι
ἀγροῦ Βεν-
διπαρων.",Philippopolis (Plovdiv),,,Bendipara: betw. Stroevo and Trud,211/212 AD,211/212 AD,SEG 29.681,
/text/170591?location=1&patt=&bookid=140&offset=273&count=6&bookid=140&location=1,IGBulg V,5540,Regions,IGBulg V 5540,,,8,"
1



5

","[— — — — — — — — — — —]
[— — — — — — — ἡ λαμπρο]-
[τάτ]η Θ̣[ρᾳκῶν μητρόπολις]
Φιλιππ̣[όπολις, ἡγεμονεύ]-
οντος̣ [τῆς Θρᾳκῶν ἐπαρχίας]
Πο(πλίου) ∙ Ῥ̣[— {²⁷Β̣[— —]}²⁷ — —]
[πρεσβ(ευτοῦ) Σεβ(αστοῦ) ἀντιστρατήγου]
[— — — — — — — — — — — —]",Philippopolis (Plovdiv),,,Hisar(ya),ca. 150-250 AD,ca. 150-250 AD,,
/text/170592?location=1&patt=&bookid=140&offset=273&count=6&bookid=140&location=1,IGBulg V,5541,Regions,IGBulg V 5541,,,6,"1



5
","[ἀγαθ]ῇ̣ ❦ τύχῃ.
[— — —]ος ἀταλὸν παῖδ[α — — — —]
[— — — —]ωνηδεκαυ̣[— — — — — —]
[— — — —]μου πυργ[— — — — — — —]
[— — — — —]ρ̣ομ[— — {²⁷[— —]β̣ομ[— —]}²⁷ — — —]
[— — — — — — — — — — — — — — —]",Philippopolis (Plovdiv),,,Hisar(ya),,,,
/text/170593?location=1&patt=&bookid=140&offset=273&count=6&bookid=140&location=1,IGBulg V,5542,Regions,IGBulg V 5542,,,1,below relief.1,[— — — — Ἡ]ραΐδι,Philippopolis (Plovdiv),,,Hisar(ya),,,,
/text/170594?location=1&patt=&bookid=140&offset=273&count=6&bookid=140&location=1,IGBulg V,5543,Regions,IGBulg V 5543,,,1,1,[— — — —]τιανο[— — — —],Philippopolis (Plovdiv),,,Hisar(ya),,,,
/text/170595?location=1&patt=&bookid=140&offset=273&count=6&bookid=140&location=1,IGBulg V,5544,Regions,IGBulg V 5544,,,2,"1
","[— — —] τ̣ηλόθ[εν {²⁷τ̣ηλόθ[ι]}²⁷ — — —]
[— — — — — — — — — — — — — — — —]",Philippopolis (Plovdiv),,,Hisar(ya),,,,
/text/170596?location=1&patt=&bookid=140&offset=273&count=6&bookid=140&location=1,IGBulg V,5545,Regions,IGBulg V 5545,,,4,"1


","[ἀγαθῆι] τύχηι.
[Αὐτοκρ]ά̣τορα Καίσαρα Λ(ούκιον) Σεπτί̣-
[μιον Σε]ο̣υῆρον Εὐσεβῆ Περτίνα̣κ̣α̣
[— — — — — — — — — — — — — —]",Philippopolis (Plovdiv),,,Karlovo,193-211 AD,193-211 AD,,
/text/170597?location=1&patt=&bookid=140&bookid=140&location=1,IGBulg V,5557(3),Regions,IGBulg V 5557(3),,,47,"
1



5




10




15




20




25




30




35




40




45
","[— — — — — — — — — — — — — — —]
[․․․․․․․․c.20․․․․․․․․]ΙΚΙ#⁷[—]
[․․․․c.12․․․․]ΔΕΝΝΥ․․Η εἰ δὲ ․․
[․c.4․ ὀμνύτ]ω τὸν Διόνυσογ καὶ
[․c.4․] ὀφειλέτω· ὅ τι ἂν δέ τις τῶν
[ἐμπ]οριτέων ἐπικαλῆι ὁ ἕτερος τ-
[ῶι ἑ]τέρωι κρίνεσθαι αὐτοὺς ἐπὶ τ-
[οῖς] συγγενέσι καὶ ὅσα ὀφείλετα[ι]
τοῖς ἐμπορίταις παρὰ τοῖς Θραιξ-
[ί]ν, τούτωγ χρεῶν ἀποκοπὰς μὴ
ποιεῖγ· γῆγ καὶ βοσκὴν ὅσην ἔχουσ-
ιν ἐμπορῖται, ταο͂τα μὴ ἀφαιρεῖ-
[σθ]αι· ἐπαυλιστὰς μὴ πέμπειν το-
[ῖς] ἐμπορίταις· φρουρὴμ μηδεμίαν
εἰς Πίστιρον καταστῆσαι μήτε α-
[ὐτ]ὸμ μήτε ἄλλωι ἐπιτρέπειν·
[κλ]ήρους Πιστιρηνῶμ μὴ ἀλλ-
[άσσ]ειμ μηδὲ ἄλλωι ἐπιτρέπειν·
[τὰ] τῶν ἐμποριτέωμ μηδὲ αἴρε-
[σθ]αι μήτε αὀτὸμ μήτ[ε το]ὺς ἑ-
[αυτ]οῦ· τέλεα κατὰ τὰς ὁδοὺς
μὴ πρήσσειν, ὅσα εἰς Μαρώνεια[ν]
[εἰσ]άγεται ἐκ Πιστίρου ἢ ἐκ τῶν ἐ-
[μ]πορίων ἢ ’γ {²⁶ἐκ}²⁶ Μαρωνείης εἰς Πίστ-
[ιρ]ον ἢ τὰ ἐμπόρια Βελανα Πρασε-
[․ω]ν· τοὺς ἐμπορίτας τὰς ΑΠΑΞ
[․c.2․] κ̣αὶ ἀνοίγειγ καὶ κλείειν ∙ ἅμα
[καθ]άπερ καὶ ἐπὶ Κότυος ∙ ἄνδρα Μ-
[αρω]νίτην οὐ δήσω οὐδὲ ἀποκτ-
[ενέ]ω οὐδὲ ἀφαιρήσομαι χρήμα-
[τα] οὔτε ζῶντος οὔτε ἀποθανόν-
[τος] οὔτε αὐτὸς οὔτε τῶν ἐμῶν
[οὐ]δεὶς οὐδὲ Ἀπολλωνιητέων, οὐδ̣-
[ὲ] Θ̣ασίων, ὅσοι ἐμ Πιστίρωι εἰσί[ν],
[οὔ]τε ἀποκτενέω οὐδένα, οὔτε
[δήσω] οὔτε ἀφαιρήσομαι χρήμα̣-
[τα οὔτε] ζῶντος οὔτε ἀποθανό-
[ντος οὔτε] αὐτὸς οὔτε τῶν ἐμῶν
[οὐδεὶς εἴ τις] τῶν οἰκητόρων
[․․․․c.14-16․․․․] τῶν οὗ ὁ ἐμπορ-
[․․․․c.14-16․․․․]ον εἰσὶν ΑΙΜ-
[․․․․c.14-16․․․․]ν ἐὰμ μὴ ΑΜ-
[․․․․c.14-16․․․․ τ]ις ἀδικῆι τὸ-
[ν δεῖνα {²⁷το|[ὺς δεῖνας]}²⁷ —]τε ΕΥΩΑΛΛΑ
[— — — — — — ἀναδο]χεὺς {²⁷[ἀποδο]χεὺς}²⁷ τὴν ΕΠ-
[․c.5-6․ δι’ ἑκάστ]ου ἐνιαυτοῦ
[— — — — — — — — —]Α. vacat",Philippopolis (Plovdiv),,,Pistiros (Vetren),after 359 BC,after 359 BC,SEG 43.486; cf. 46.872,"IGBulg V Add., pp. XLIII-XLIV"
